"ID","Gender","Age","Income","SpendingScore","Profession","Experience","FamilySize","normalized_Age","normalized_Income","normalized_SpendingScore","normalized_FamilySize","labels_kmeansmodel","Cluster_Kmeans_label_name"
1464,"Female",83,125660,19,"Engineer",10,4,1.08704054373405,0.361867263467487,-1.12959784422372,0.126191734516047,3,"Target - Old"
1465,"Female",86,98444,76,"Entertainment",7,4,1.21261887231575,-0.227279363855695,0.925977492875338,0.126191734516047,7,"Valuable - Old, 'Poor' "
1466,"Male",60,179503,9,"Artist",4,3,0.124273357940969,1.5274103945287,-1.49022509634636,-0.385944063957837,6,"Target - Young"
1468,"Female",65,75685,19,"Marketing",7,3,0.333570572243812,-0.719945005068521,-1.12959784422372,-0.385944063957837,5,"Less valuable - Old"
1469,"Female",49,85374,45,"Artist",8,5,-0.336180513525286,-0.510206554446303,-0.191966988704852,0.638327532989931,8,"Less valuable - Young"
1470,"Female",78,128642,19,"Marketing",5,6,0.877743329431204,0.426418822942712,-1.12959784422372,1.15046333146381,3,"Target - Old"
1471,"Male",25,182292,78,"Artist",7,5,-1.34080714217893,1.58778406970523,0.998102943299867,0.638327532989931,1,"Most valuable - Young, Rich"
1473,"Female",58,127833,2,"Artist",7,7,0.0405544722198314,0.408906344198427,-1.74266417283221,1.6625991299377,3,"Target - Old"
1474,"Female",80,178866,97,"Artist",8,4,0.961462215152341,1.51362121163611,1.68329472233289,0.126191734516047,2,"Most valuable - Old, Rich"
1475,"Female",94,183643,51,"Artist",5,5,1.5474944152003,1.61702925979612,0.0244093625687329,0.638327532989931,3,"Target - Old"
1476,"Male",62,113306,4,"Executive",5,6,0.207992243662106,0.0944393742129826,-1.67053872240769,1.15046333146381,3,"Target - Old"
1477,"Male",20,84008,77,"Artist",8,4,-1.55010435648178,-0.539776450570769,0.962040218087603,0.126191734516047,4,"Valuable - Young, 'Poor'"
1478,"Male",85,85758,35,"Lawyer",10,4,1.17075942945518,-0.501894079986716,-0.552594240827495,0.126191734516047,5,"Less valuable - Old"
1479,"Female",72,63128,45,"Engineer",8,7,0.626586672267792,-0.991767249310776,-0.191966988704852,1.6625991299377,7,"Valuable - Old, 'Poor' "
1480,"Male",95,70174,6,"Executive",10,6,1.58935385806087,-0.839242001804928,-1.59841327198316,1.15046333146381,3,"Target - Old"
1481,"Female",97,170133,42,"Engineer",5,5,1.67307274378201,1.32457735888723,-0.300155164341645,0.638327532989931,3,"Target - Old"
1482,"Female",25,165978,42,"Artist",7,3,-1.34080714217893,1.23463378758624,-0.300155164341645,-0.385944063957837,6,"Target - Young"
1484,"Female",19,147052,86,"Unknown",9,4,-1.59196379934234,0.824941361486942,1.28660474499798,0.126191734516047,1,"Most valuable - Young, Rich"
1485,"Female",59,113389,79,"Doctor",4,6,0.0824139150804,0.0962360809321119,1.03416566851213,1.15046333146381,7,"Valuable - Old, 'Poor' "
1486,"Male",30,111690,73,"Entertainment",10,4,-1.13150992787609,0.0594577108622234,0.817789317238546,0.126191734516047,4,"Valuable - Young, 'Poor'"
1487,"Female",63,184830,60,"Doctor",9,3,0.249851686522674,1.64272433058656,0.348973889479111,-0.385944063957837,2,"Most valuable - Old, Rich"
1488,"Female",23,91549,23,"Artist",4,3,-1.42452602790007,-0.376535903956861,-0.985346943374665,-0.385944063957837,9,"Least valuable"
1489,"Female",97,94629,17,"Marketing",6,3,1.67307274378201,-0.309862931728929,-1.20172329464825,-0.385944063957837,5,"Less valuable - Old"
1490,"Female",97,167558,99,"Artist",4,7,1.67307274378201,1.26883615645641,1.75542017275742,1.6625991299377,7,"Valuable - Old, 'Poor' "
1491,"Male",94,119189,57,"Artist",9,3,1.5474944152003,0.221789080582114,0.240785713842318,-0.385944063957837,2,"Most valuable - Old, Rich"
1492,"Female",28,96207,67,"Artist",5,5,-1.21522881359723,-0.275703856996566,0.60141296596496,0.638327532989931,4,"Valuable - Young, 'Poor'"
1493,"Male",21,85339,6,"Doctor",4,7,-1.50824491362121,-0.510964201857984,-1.59841327198316,1.6625991299377,8,"Less valuable - Young"
1494,"Female",25,111942,7,"Artist",5,5,-1.34080714217893,0.064912772226327,-1.56235054677089,0.638327532989931,8,"Less valuable - Young"
1495,"Female",48,157003,45,"Engineer",5,4,-0.378039956385855,1.04035134416232,-0.191966988704852,0.126191734516047,6,"Target - Young"
1496,"Female",53,117123,23,"Artist",9,7,-0.168742742083012,0.177066236224027,-0.985346943374665,1.6625991299377,8,"Less valuable - Young"
1497,"Female",97,172747,76,"Artist",7,2,1.67307274378201,1.38116279700536,0.925977492875338,-0.89807986243172,2,"Most valuable - Old, Rich"
1498,"Male",33,157358,52,"Healthcare",7,4,-1.00593159929438,1.04803605362365,0.0604720877809971,0.126191734516047,1,"Most valuable - Young, Rich"
1500,"Male",72,166043,93,"Doctor",7,6,0.626586672267792,1.23604084706508,1.53904382148383,1.15046333146381,7,"Valuable - Old, 'Poor' "
1501,"Male",40,67768,15,"Doctor",10,6,-0.712915499270404,-0.891324849590774,-1.27384874507278,1.15046333146381,8,"Less valuable - Young"
1502,"Male",34,171353,34,"Doctor",8,4,-0.964072156433815,1.35098678295155,-0.588656966039759,0.126191734516047,6,"Target - Young"
1503,"Female",63,116971,76,"Executive",7,5,0.249851686522674,0.173775881750441,0.925977492875338,0.638327532989931,7,"Valuable - Old, 'Poor' "
1504,"Female",85,97822,38,"Doctor",5,3,1.17075942945518,-0.240743840714712,-0.444406065190702,-0.385944063957837,5,"Less valuable - Old"
1505,"Female",86,117203,83,"Healthcare",10,3,1.21261887231575,0.178798001736441,1.17841656936119,-0.385944063957837,2,"Most valuable - Old, Rich"
1506,"Female",63,88720,100,"Artist",10,1,0.249851686522674,-0.437775461889595,1.79148289796968,-1.4102156609056,4,"Valuable - Young, 'Poor'"
1508,"Female",76,139447,36,"Artist",8,7,0.794024443710066,0.660315402463103,-0.51653151561523,1.6625991299377,3,"Target - Old"
1509,"Male",19,179269,93,"Entertainment",6,3,-1.59196379934234,1.52234498040489,1.53904382148383,-0.385944063957837,1,"Most valuable - Young, Rich"
1510,"Female",84,136254,90,"Engineer",5,6,1.12889998659462,0.591196311448887,1.43085564584704,1.15046333146381,7,"Valuable - Old, 'Poor' "
1511,"Male",38,174594,56,"Executive",8,2,-0.796634384991541,1.42114493327321,0.204722988630054,-0.89807986243172,6,"Target - Young"
1513,"Female",30,73107,48,"Artist",9,1,-1.13150992787609,-0.775751148706057,-0.0837788130680598,-1.4102156609056,9,"Least valuable"
1514,"Female",86,98344,25,"Artist",6,6,1.21261887231575,-0.229444070746212,-0.913221492950137,1.15046333146381,3,"Target - Old"
1515,"Male",21,163509,21,"Healthcare",10,1,-1.50824491362121,1.18118717445937,-1.05747239379919,-1.4102156609056,6,"Target - Young"
1517,"Female",87,95853,53,"Healthcare",9,1,1.25447831517632,-0.283366919388997,0.0965348129932613,-1.4102156609056,5,"Less valuable - Old"
1518,"Male",40,156411,70,"Artist",6,5,-0.712915499270404,1.02753627937045,0.709601141601753,0.638327532989931,1,"Most valuable - Young, Rich"
1520,"Female",63,106691,79,"Healthcare",9,3,0.249851686522674,-0.0487559865947351,1.03416566851213,-0.385944063957837,2,"Most valuable - Old, Rich"
1521,"Male",26,144832,42,"Artist",5,3,-1.29894769931836,0.776884868517459,-0.300155164341645,-0.385944063957837,6,"Target - Young"
1522,"Male",29,132297,53,"Entertainment",8,1,-1.17336937073666,0.505538859791118,0.0965348129932613,-1.4102156609056,6,"Target - Young"
1524,"Male",28,157383,13,"Lawyer",8,2,-1.21522881359723,1.04857723034628,-1.34597419549731,-0.89807986243172,6,"Target - Young"
1525,"Female",99,150782,18,"Executive",8,2,1.75679162950314,0.905684928503237,-1.16566056943599,-0.89807986243172,5,"Less valuable - Old"
1526,"Male",69,143987,87,"Healthcare",10,5,0.501008343686086,0.758593095292588,1.32266747021024,0.638327532989931,7,"Valuable - Old, 'Poor' "
1528,"Male",73,104826,36,"Healthcare",5,1,0.668446115128361,-0.0891277701028823,-0.51653151561523,-1.4102156609056,5,"Less valuable - Old"
1530,"Female",42,152547,56,"Artist",7,4,-0.629196613549266,0.943892005120866,0.204722988630054,0.126191734516047,1,"Most valuable - Young, Rich"
1531,"Male",43,85347,9,"Doctor",1,1,-0.587337170688698,-0.510791025306742,-1.49022509634636,-1.4102156609056,9,"Least valuable"
1532,"Female",79,122828,32,"Executive",0,5,0.919602772291772,0.300562764328038,-0.660782416464287,0.638327532989931,3,"Target - Old"
1533,"Male",18,107794,17,"Engineer",0,5,-1.63382324220291,-0.0248792695923296,-1.20172329464825,0.638327532989931,8,"Less valuable - Young"
1534,"Male",39,152566,11,"Entertainment",1,7,-0.754774942130972,0.944303299430065,-1.41809964592184,1.6625991299377,8,"Less valuable - Young"
1535,"Female",41,91715,99,"Entertainment",0,3,-0.671056056409835,-0.372942490518602,1.75542017275742,-0.385944063957837,4,"Valuable - Young, 'Poor'"
1536,"Female",60,99222,48,"Artist",1,6,0.124273357940969,-0.21043794424747,-0.0837788130680598,1.15046333146381,8,"Less valuable - Young"
1537,"Female",39,70280,99,"Engineer",0,4,-0.754774942130972,-0.83694741250098,1.75542017275742,0.126191734516047,4,"Valuable - Young, 'Poor'"
1538,"Female",90,70030,86,"Healthcare",1,2,1.38005664375803,-0.842359179727273,1.28660474499798,-0.89807986243172,2,"Most valuable - Old, Rich"
1539,"Female",83,102083,24,"Artist",1,1,1.08704054373405,-0.148505680109771,-0.949284218162401,-1.4102156609056,5,"Less valuable - Old"
1540,"Female",92,166163,87,"Engineer",8,5,1.46377552947916,1.2386384953337,1.32266747021024,0.638327532989931,2,"Most valuable - Old, Rich"
1542,"Male",50,187545,61,"Executive",4,6,-0.294321070664718,1.7014961226641,0.385036614691375,1.15046333146381,1,"Most valuable - Young, Rich"
1543,"Male",90,182910,86,"Entertainment",0,1,1.38005664375803,1.60116195828863,1.28660474499798,-1.4102156609056,2,"Most valuable - Old, Rich"
1545,"Female",27,115438,37,"Artist",0,6,-1.2570882564578,0.140590925118811,-0.480468790402966,1.15046333146381,8,"Less valuable - Young"
1546,"Female",93,93964,80,"Artist",4,2,1.50563497233973,-0.324258232550869,1.0702283937244,-0.89807986243172,2,"Most valuable - Old, Rich"
1547,"Female",61,180341,75,"Healthcare",1,3,0.166132800801537,1.54555063827124,0.889914767663074,-0.385944063957837,2,"Most valuable - Old, Rich"
1548,"Female",91,107323,1,"Engineer",7,7,1.4219160866186,-0.035075039046666,-1.77872689804448,1.6625991299377,3,"Target - Old"
1549,"Female",79,119435,55,"Entertainment",0,7,0.919602772291772,0.227114259532786,0.16866026341779,1.6625991299377,7,"Valuable - Old, 'Poor' "
1550,"Female",80,68341,22,"Artist",13,6,0.961462215152341,-0.87892107910811,-1.02140966858693,1.15046333146381,3,"Target - Old"
1553,"Female",34,100621,3,"Healthcare",1,1,-0.964072156433815,-0.180153694849134,-1.70660144761995,-1.4102156609056,9,"Least valuable"
1556,"Male",96,172039,51,"Lawyer",0,6,1.63121330092144,1.36583667222049,0.0244093625687329,1.15046333146381,3,"Target - Old"
1557,"Female",48,70844,22,"Entertainment",0,3,-0.378039956385855,-0.824738465638463,-1.02140966858693,-0.385944063957837,9,"Least valuable"
1558,"Male",25,100964,96,"Marketing",1,6,-1.34080714217893,-0.172728750214659,1.64723199712062,1.15046333146381,1,"Most valuable - Young, Rich"
1559,"Female",98,128037,39,"Entertainment",6,2,1.71493218664258,0.413322346255082,-0.408343339978438,-0.89807986243172,5,"Less valuable - Old"
1560,"Male",84,97081,75,"Marketing",1,3,1.12889998659462,-0.256784318773445,0.889914767663074,-0.385944063957837,2,"Most valuable - Old, Rich"
1561,"Male",88,92247,47,"Marketing",0,6,1.29633775803689,-0.36142624986105,-0.119841538280324,1.15046333146381,7,"Valuable - Old, 'Poor' "
1562,"Male",86,129914,92,"Artist",1,3,1.21261887231575,0.453953894590092,1.50298109627157,-0.385944063957837,2,"Most valuable - Old, Rich"
1564,"Female",56,138864,93,"Artist",0,5,-0.0431644135013059,0.647695161291388,1.53904382148383,0.638327532989931,1,"Most valuable - Young, Rich"
1567,"Female",73,68161,23,"Doctor",1,2,0.668446115128361,-0.882817551511041,-0.985346943374665,-0.89807986243172,5,"Less valuable - Old"
1568,"Female",38,181108,32,"Homemaker",1,1,-0.796634384991541,1.56215394012151,-0.660782416464287,-1.4102156609056,6,"Target - Young"
1569,"Male",37,87764,59,"Engineer",9,7,-0.83849382785211,-0.45847005976294,0.312911164266847,1.6625991299377,8,"Less valuable - Young"
1570,"Female",41,102543,54,"Artist",7,3,-0.671056056409835,-0.138548028413392,0.132597538205526,-0.385944063957837,4,"Valuable - Young, 'Poor'"
1571,"Male",94,139417,13,"Artist",1,3,1.5474944152003,0.659665990395948,-1.34597419549731,-0.385944063957837,3,"Target - Old"
1572,"Female",57,81802,29,"Homemaker",9,1,-0.00130497064073725,-0.58752988457558,-0.76897059210108,-1.4102156609056,9,"Least valuable"
1573,"Female",96,102788,51,"Artist",0,1,1.63121330092144,-0.133244496531624,0.0244093625687329,-1.4102156609056,5,"Less valuable - Old"
1574,"Female",59,163179,19,"Healthcare",1,7,0.0824139150804,1.17404364172066,-1.12959784422372,1.6625991299377,3,"Target - Old"
1575,"Male",87,71318,22,"Healthcare",1,3,1.25447831517632,-0.814477754977411,-1.02140966858693,-0.385944063957837,5,"Less valuable - Old"
1576,"Male",55,63683,34,"Healthcare",3,1,-0.0850238563618745,-0.979753126068405,-0.588656966039759,-1.4102156609056,9,"Least valuable"
1578,"Male",82,121610,36,"Artist",0,5,1.04518110087348,0.274196634401537,-0.51653151561523,0.638327532989931,3,"Target - Old"
1579,"Female",83,150682,25,"Artist",1,1,1.08704054373405,0.903520221612719,-0.913221492950137,-1.4102156609056,6,"Target - Young"
1580,"Female",96,124550,46,"Marketing",0,3,1.63121330092144,0.337839016982745,-0.155904263492588,-0.385944063957837,5,"Less valuable - Old"
1581,"Male",55,148875,99,"Artist",0,4,-0.0850238563618745,0.864403968101072,1.75542017275742,0.126191734516047,2,"Most valuable - Old, Rich"
1583,"Male",33,109223,43,"Engineer",1,5,-1.00593159929438,0.00605439187316227,-0.264092439129381,0.638327532989931,8,"Less valuable - Young"
1585,"Female",27,101948,31,"Artist",0,5,-1.2570882564578,-0.15142803441197,-0.696845141676551,0.638327532989931,8,"Less valuable - Young"
1586,"Male",72,143169,58,"Engineer",0,4,0.626586672267792,0.740885792928156,0.276848439054582,0.126191734516047,2,"Most valuable - Old, Rich"
1588,"Female",19,181795,59,"Healthcare",3,5,-1.59196379934234,1.57702547645936,0.312911164266847,0.638327532989931,1,"Most valuable - Young, Rich"
1589,"Female",48,186445,41,"Engineer",0,1,-0.378039956385855,1.67768434686841,-0.336217889553909,-1.4102156609056,6,"Target - Young"
1590,"Female",58,102205,24,"Artist",1,1,0.0405544722198314,-0.14586473770334,-0.949284218162401,-1.4102156609056,5,"Less valuable - Old"
1591,"Female",21,52326,69,"Healthcare",0,2,-1.50824491362121,-1.22559888762445,0.673538416389489,-0.89807986243172,4,"Valuable - Young, 'Poor'"
1592,"Male",91,82992,5,"Entertainment",1,5,1.4219160866186,-0.561769872578424,-1.63447599719542,0.638327532989931,3,"Target - Old"
1593,"Male",44,145520,55,"Homemaker",1,7,-0.545477727828129,0.791778051924218,0.16866026341779,1.6625991299377,1,"Most valuable - Young, Rich"
1594,"Female",80,104820,96,"Artist",2,4,0.961462215152341,-0.0892576525163133,1.64723199712062,0.126191734516047,7,"Valuable - Old, 'Poor' "
1595,"Female",28,69025,79,"Entertainment",0,2,-1.21522881359723,-0.864114483976972,1.03416566851213,-0.89807986243172,4,"Valuable - Young, 'Poor'"
1596,"Male",74,164976,89,"Entertainment",0,4,0.710305557988929,1.21294342454326,1.39479292063477,0.126191734516047,2,"Most valuable - Old, Rich"
1597,"Female",79,178576,51,"Executive",5,5,0.919602772291772,1.50734356165361,0.0244093625687329,0.638327532989931,3,"Target - Old"
1598,"Female",42,72415,52,"Marketing",0,5,-0.629196613549266,-0.790730920388436,0.0604720877809971,0.638327532989931,8,"Less valuable - Young"
1599,"Male",80,112146,24,"Entertainment",0,3,0.961462215152341,0.0693287742829822,-0.949284218162401,-0.385944063957837,5,"Less valuable - Old"
1601,"Female",24,51661,79,"Entertainment",0,7,-1.3826665850395,-1.23999418844639,1.03416566851213,1.6625991299377,8,"Less valuable - Young"
1602,"Female",71,152910,90,"Artist",1,6,0.584727229407223,0.951749891133444,1.43085564584704,1.15046333146381,7,"Valuable - Old, 'Poor' "
1605,"Male",30,173096,92,"Healthcare",0,3,-1.13150992787609,1.38871762405326,1.50298109627157,-0.385944063957837,1,"Most valuable - Young, Rich"
1606,"Female",52,121172,97,"Healthcare",5,4,-0.21060218494358,0.264715218221071,1.68329472233289,0.126191734516047,4,"Valuable - Young, 'Poor'"
1607,"Female",34,56492,15,"Homemaker",8,1,-0.964072156433815,-1.1354171985655,-1.27384874507278,-1.4102156609056,9,"Least valuable"
1608,"Male",64,156422,39,"Entertainment",1,7,0.291711129383243,1.02777439712841,-0.408343339978438,1.6625991299377,3,"Target - Old"
1610,"Male",71,118096,36,"Lawyer",0,3,0.584727229407223,0.19812883426876,-0.51653151561523,-0.385944063957837,5,"Less valuable - Old"
1611,"Male",87,149685,30,"Executive",9,6,1.25447831517632,0.881938093914262,-0.732907866888816,1.15046333146381,3,"Target - Old"
1612,"Female",68,89765,28,"Artist",0,7,0.459148900825518,-0.415154274883689,-0.805033317313344,1.6625991299377,8,"Less valuable - Young"
1614,"Male",24,64738,67,"Artist",0,6,-1.3826665850395,-0.956915468373448,0.60141296596496,1.15046333146381,8,"Less valuable - Young"
1616,"Female",53,146877,47,"Healthcare",4,3,-0.168742742083012,0.821153124428537,-0.119841538280324,-0.385944063957837,6,"Target - Young"
1617,"Female",39,62935,60,"Artist",0,7,-0.754774942130972,-0.995945133609474,0.348973889479111,1.6625991299377,8,"Less valuable - Young"
1619,"Female",64,115754,35,"Engineer",1,3,0.291711129383243,0.147431398892846,-0.552594240827495,-0.385944063957837,5,"Less valuable - Old"
1620,"Female",41,186470,21,"Artist",0,7,-0.671056056409835,1.67822552359104,-1.05747239379919,1.6625991299377,1,"Most valuable - Young, Rich"
1622,"Female",94,86172,55,"Artist",4,4,1.5474944152003,-0.492932193459975,0.16866026341779,0.126191734516047,5,"Less valuable - Old"
1623,"Female",40,184222,17,"Healthcare",0,2,-0.712915499270404,1.62956291269221,-1.20172329464825,-0.89807986243172,6,"Target - Young"
1624,"Male",81,71543,1,"Entertainment",1,4,1.00332165801291,-0.809607164473747,-1.77872689804448,0.126191734516047,5,"Less valuable - Old"
1625,"Female",18,174836,63,"Healthcare",0,4,-1.63382324220291,1.42638352394826,0.457162065115904,0.126191734516047,1,"Most valuable - Young, Rich"
1626,"Female",78,130706,72,"Unknown",3,6,0.877743329431204,0.471098373162988,0.781726592026281,1.15046333146381,7,"Valuable - Old, 'Poor' "
1628,"Male",64,130055,46,"Healthcare",2,1,0.291711129383243,0.457006131305721,-0.155904263492588,-1.4102156609056,6,"Target - Young"
1629,"Male",45,88707,81,"Healthcare",0,5,-0.503618284967561,-0.438056873785362,1.10629111893666,0.638327532989931,4,"Valuable - Young, 'Poor'"
1630,"Male",99,162762,52,"Healthcare",1,1,1.75679162950314,1.16501681398721,0.0604720877809971,-1.4102156609056,2,"Most valuable - Old, Rich"
1631,"Male",59,154821,77,"Doctor",0,2,0.0824139150804,0.993117439811229,0.962040218087603,-0.89807986243172,2,"Most valuable - Old, Rich"
1632,"Male",53,57248,66,"Lawyer",5,5,-0.168742742083012,-1.11905201447319,0.565350240752696,0.638327532989931,7,"Valuable - Old, 'Poor' "
1633,"Female",66,99902,54,"Engineer",10,2,0.37543001510438,-0.195717937391953,0.132597538205526,-0.89807986243172,5,"Less valuable - Old"
1635,"Male",73,97455,55,"Unknown",6,4,0.668446115128361,-0.248688315002911,0.16866026341779,0.126191734516047,7,"Valuable - Old, 'Poor' "
1636,"Female",34,93866,43,"Entertainment",9,2,-0.964072156433815,-0.326379645303576,-0.264092439129381,-0.89807986243172,9,"Least valuable"
1638,"Male",73,172011,9,"Doctor",1,5,0.668446115128361,1.36523055429115,-1.49022509634636,0.638327532989931,3,"Target - Old"
1639,"Male",90,68138,18,"Healthcare",2,7,1.38005664375803,-0.88331543409586,-1.16566056943599,1.6625991299377,3,"Target - Old"
1640,"Female",32,123246,100,"Homemaker",8,6,-1.04779104215495,0.3096112391304,1.79148289796968,1.15046333146381,1,"Most valuable - Young, Rich"
1641,"Female",47,124194,32,"Doctor",1,7,-0.419899399246423,0.330132660452504,-0.660782416464287,1.6625991299377,8,"Less valuable - Young"
1643,"Female",78,91213,84,"Lawyer",3,5,0.877743329431204,-0.383809319108999,1.21447929457345,0.638327532989931,7,"Valuable - Old, 'Poor' "
1644,"Female",83,166650,99,"Healthcare",1,3,1.08704054373405,1.24918061789052,1.75542017275742,-0.385944063957837,2,"Most valuable - Old, Rich"
1646,"Male",75,126469,86,"Entertainment",1,2,0.752165000849498,0.379379742211772,1.28660474499798,-0.89807986243172,2,"Most valuable - Old, Rich"
1647,"Male",45,138775,17,"Executive",0,7,-0.503618284967561,0.645768572158827,-1.20172329464825,1.6625991299377,8,"Less valuable - Young"
1648,"Female",49,68901,70,"Doctor",7,7,-0.336180513525286,-0.866798720521213,0.709601141601753,1.6625991299377,7,"Valuable - Old, 'Poor' "
1649,"Female",41,118621,7,"Homemaker",0,7,-0.671056056409835,0.209493545443976,-1.56235054677089,1.6625991299377,8,"Less valuable - Young"
1650,"Male",34,109263,77,"Entertainment",0,1,-0.964072156433815,0.00692027462936918,0.962040218087603,-1.4102156609056,4,"Valuable - Young, 'Poor'"
1651,"Male",82,150012,83,"Healthcare",3,6,1.04518110087348,0.889016685446254,1.17841656936119,1.15046333146381,7,"Valuable - Old, 'Poor' "
1652,"Male",37,133850,85,"Marketing",9,3,-0.83849382785211,0.539156757800852,1.25054201978572,-0.385944063957837,4,"Valuable - Young, 'Poor'"
1653,"Female",25,81640,95,"Entertainment",1,6,-1.34080714217893,-0.591036709738218,1.61116927190836,1.15046333146381,4,"Valuable - Young, 'Poor'"
1654,"Female",52,133214,1,"Marketing",9,7,-0.21060218494358,0.525389221977162,-1.77872689804448,1.6625991299377,8,"Less valuable - Young"
1655,"Female",23,186723,42,"Entertainment",8,5,-1.42452602790007,1.68370223202405,-0.300155164341645,0.638327532989931,1,"Most valuable - Young, Rich"
1656,"Female",96,92100,23,"Artist",9,3,1.63121330092144,-0.364608368990111,-0.985346943374665,-0.385944063957837,5,"Less valuable - Old"
1658,"Female",47,69024,3,"Healthcare",4,5,-0.419899399246423,-0.864136131045877,-1.70660144761995,0.638327532989931,8,"Less valuable - Young"
1659,"Male",81,171194,55,"Artist",0,5,1.00332165801291,1.34754489899562,0.16866026341779,0.638327532989931,3,"Target - Old"
1662,"Female",35,164435,26,"Lawyer",1,3,-0.922212713573247,1.20123236026556,-0.877158767737872,-0.385944063957837,6,"Target - Young"
1663,"Male",67,172407,60,"Doctor",9,3,0.417289457964949,1.3738027935776,0.348973889479111,-0.385944063957837,2,"Most valuable - Old, Rich"
1665,"Male",82,186130,61,"Lawyer",3,7,1.04518110087348,1.67086552016328,0.385036614691375,1.6625991299377,3,"Target - Old"
1667,"Male",95,137206,4,"Artist",0,4,1.58935385806087,0.611804321046611,-1.67053872240769,0.126191734516047,3,"Target - Old"
1669,"Female",99,174275,4,"Healthcare",0,2,1.75679162950314,1.41423951829246,-1.67053872240769,-0.89807986243172,3,"Target - Old"
1670,"Male",96,97705,41,"Homemaker",8,2,1.63121330092144,-0.243276547776617,-0.336217889553909,-0.89807986243172,5,"Less valuable - Old"
1671,"Male",92,188984,69,"Lawyer",1,4,1.46377552947916,1.73264625481865,0.673538416389489,0.126191734516047,2,"Most valuable - Old, Rich"
1672,"Male",24,119238,55,"Artist",1,3,-1.3826665850395,0.222849786958467,0.16866026341779,-0.385944063957837,4,"Valuable - Young, 'Poor'"
1673,"Male",58,87923,19,"Entertainment",0,5,0.0405544722198314,-0.455028175807017,-1.12959784422372,0.638327532989931,8,"Less valuable - Young"
1676,"Female",51,135164,75,"Artist",9,3,-0.252461627804149,0.567601006342249,0.889914767663074,-0.385944063957837,2,"Most valuable - Old, Rich"
1679,"Male",67,89366,55,"Healthcare",9,3,0.417289457964949,-0.423791455376853,0.16866026341779,-0.385944063957837,5,"Less valuable - Old"
1680,"Male",58,95172,77,"Healthcare",1,5,0.0405544722198314,-0.29810857331342,0.962040218087603,0.638327532989931,7,"Valuable - Old, 'Poor' "
1681,"Female",55,95975,49,"Executive",0,1,-0.0850238563618745,-0.280725976982566,-0.0477160878557955,-1.4102156609056,5,"Less valuable - Old"
1682,"Female",52,165573,59,"Healthcare",0,7,-0.21060218494358,1.22586672467965,0.312911164266847,1.6625991299377,1,"Most valuable - Young, Rich"
1683,"Male",83,180887,59,"Entertainment",1,1,1.08704054373405,1.55736993789346,0.312911164266847,-1.4102156609056,2,"Most valuable - Old, Rich"
1684,"Female",83,142720,86,"Executive",0,1,1.08704054373405,0.731166258989734,1.28660474499798,-1.4102156609056,2,"Most valuable - Old, Rich"
1685,"Female",90,113460,54,"Lawyer",1,7,1.38005664375803,0.0977730228243792,0.132597538205526,1.6625991299377,7,"Valuable - Old, 'Poor' "
1686,"Male",87,110434,20,"Artist",7,3,1.25447831517632,0.0322689923173265,-1.09353511901146,-0.385944063957837,5,"Less valuable - Old"
1687,"Female",67,146016,38,"Artist",1,6,0.417289457964949,0.802514998101183,-0.444406065190702,1.15046333146381,3,"Target - Old"
1688,"Male",81,101073,67,"Executive",0,7,1.00332165801291,-0.170369219703996,0.60141296596496,1.6625991299377,7,"Valuable - Old, 'Poor' "
1689,"Female",36,62617,10,"Artist",9,3,-0.880353270712678,-1.00282890152132,-1.4541623711341,-0.385944063957837,9,"Least valuable"
1690,"Female",51,96028,37,"Artist",0,5,-0.252461627804149,-0.279578682330592,-0.480468790402966,0.638327532989931,8,"Less valuable - Young"
1691,"Female",31,186334,37,"Artist",0,1,-1.08965048501552,1.67528152221994,-0.480468790402966,-1.4102156609056,6,"Target - Young"
1692,"Female",57,163473,52,"Artist",0,1,-0.00130497064073725,1.18040787997878,0.0604720877809971,-1.4102156609056,6,"Target - Young"
1693,"Male",83,89819,59,"Artist",4,2,1.08704054373405,-0.41398533316281,0.312911164266847,-0.89807986243172,5,"Less valuable - Old"
1694,"Female",51,69388,33,"Engineer",3,4,-0.252461627804149,-0.856256597964394,-0.624719691252023,0.126191734516047,9,"Least valuable"
1696,"Female",18,149915,94,"Doctor",14,1,-1.63382324220291,0.886916919762452,1.57510654669609,-1.4102156609056,4,"Valuable - Young, 'Poor'"
1697,"Female",88,104098,48,"Healthcare",1,6,1.29633775803689,-0.104886836265848,-0.0837788130680598,1.15046333146381,7,"Valuable - Old, 'Poor' "
1698,"Male",70,80160,10,"Artist",8,5,0.542867786546655,-0.623074371717873,-1.4541623711341,0.638327532989931,3,"Target - Old"
1702,"Male",55,103933,31,"Executive",6,3,-0.0850238563618745,-0.108458602635202,-0.696845141676551,-0.385944063957837,6,"Target - Young"
1703,"Female",69,85401,10,"Entertainment",4,6,0.501008343686086,-0.509622083585863,-1.4541623711341,1.15046333146381,3,"Target - Old"
1704,"Female",18,53812,32,"Homemaker",9,5,-1.63382324220291,-1.19343134323137,-0.660782416464287,0.638327532989931,8,"Less valuable - Young"
1706,"Female",69,56398,75,"Entertainment",8,3,0.501008343686086,-1.13745202304259,0.889914767663074,-0.385944063957837,4,"Valuable - Young, 'Poor'"
1707,"Female",69,171118,91,"Engineer",9,3,0.501008343686086,1.34589972175883,1.4669183710593,-0.385944063957837,2,"Most valuable - Old, Rich"
